relative_path,filename,task,split,index,tumor_code,tumor_label,plane_code,plane_label,sequence,is_mask,linked_image,width,height,file_size_bytes,sha256
classification_task\train\no_tumor\brisc2025_train_02588_no_ax_t1.jpg,brisc2025_train_02588_no_ax_t1.jpg,classification,train,2588,no,no_tumor,ax,axial,T1,False,,512,512,46438,84dbbe644cbc9141829565c1f8fec49f97803d7d8297cf82ad2b928b9c8833d5
classification_task\train\no_tumor\brisc2025_train_02589_no_ax_t1.jpg,brisc2025_train_02589_no_ax_t1.jpg,classification,train,2589,no,no_tumor,ax,axial,T1,False,,512,512,32827,dd4bc49bb67ae8c9b12f243f26f21219bc296ecae7f69c771edf7dfbe6b5a352
classification_task\train\no_tumor\brisc2025_train_02590_no_ax_t1.jpg,brisc2025_train_02590_no_ax_t1.jpg,classification,train,2590,no,no_tumor,ax,axial,T1,False,,512,512,27387,1d96e03601bdda549c59eea5e868a87632b6223f66e9f8a68a04ac160f5398f4
classification_task\train\no_tumor\brisc2025_train_02591_no_ax_t1.jpg,brisc2025_train_02591_no_ax_t1.jpg,classification,train,2591,no,no_tumor,ax,axial,T1,False,,512,512,36908,2e0364227c5e94e77f02a337499e3ad059482b676bde8a6fc502ec1bf18ef530
classification_task\train\no_tumor\brisc2025_train_02592_no_ax_t1.jpg,brisc2025_train_02592_no_ax_t1.jpg,classification,train,2592,no,no_tumor,ax,axial,T1,False,,512,512,27623,942941c0da5121dc23a35924221630c6d51dc862d954a330e6371e241de66fbb
classification_task\train\no_tumor\brisc2025_train_02593_no_ax_t1.jpg,brisc2025_train_02593_no_ax_t1.jpg,classification,train,2593,no,no_tumor,ax,axial,T1,False,,512,512,31188,b9200c4fe3b00f5bf38144ef1bb011a11b999458cc2427ddc3b57bdb25d42a37
classification_task\train\no_tumor\brisc2025_train_02594_no_ax_t1.jpg,brisc2025_train_02594_no_ax_t1.jpg,classification,train,2594,no,no_tumor,ax,axial,T1,False,,512,512,26360,ca6c256a1e0796e322e9854b98ad261b85186746262261939b8d449cf4929ba6
classification_task\train\no_tumor\brisc2025_train_02595_no_ax_t1.jpg,brisc2025_train_02595_no_ax_t1.jpg,classification,train,2595,no,no_tumor,ax,axial,T1,False,,512,512,34472,bee0b6ca8276d050afa8885edc39e49072793d6849db57c98869ffb430b3076f
classification_task\train\no_tumor\brisc2025_train_02596_no_ax_t1.jpg,brisc2025_train_02596_no_ax_t1.jpg,classification,train,2596,no,no_tumor,ax,axial,T1,False,,512,512,32042,0ec9e482fce89b12d7be17762deda0c3193e9c519e21b4b8c7cab97f7ef01d81
classification_task\train\no_tumor\brisc2025_train_02597_no_ax_t1.jpg,brisc2025_train_02597_no_ax_t1.jpg,classification,train,2597,no,no_tumor,ax,axial,T1,False,,512,512,23493,f3f597d4abecd70f3700f234e83bd8c31225bc0f398a5029629502a53bbb3a1c
classification_task\train\no_tumor\brisc2025_train_02598_no_ax_t1.jpg,brisc2025_train_02598_no_ax_t1.jpg,classification,train,2598,no,no_tumor,ax,axial,T1,False,,512,512,35396,a226df02dbe41b1b725de3af4aad7289d32c1e79e3bd4541d1273fc4034cdf04
classification_task\train\no_tumor\brisc2025_train_02599_no_ax_t1.jpg,brisc2025_train_02599_no_ax_t1.jpg,classification,train,2599,no,no_tumor,ax,axial,T1,False,,512,512,30257,0f62460061c8e33b1f701296b4efe3e0f8fc0d5ad0d3dd15f1b406c6346c2d5d
classification_task\train\no_tumor\brisc2025_train_02600_no_ax_t1.jpg,brisc2025_train_02600_no_ax_t1.jpg,classification,train,2600,no,no_tumor,ax,axial,T1,False,,512,512,34382,8173a12c3a480d55eba2339dd8faa1733c1c53e79916107085287d2d785aa1a9
classification_task\train\no_tumor\brisc2025_train_02601_no_ax_t1.jpg,brisc2025_train_02601_no_ax_t1.jpg,classification,train,2601,no,no_tumor,ax,axial,T1,False,,512,512,35642,0d734a07d916687b7175980bcf40db35c2dd75ff01074445b87af9aef4cb7751
classification_task\train\no_tumor\brisc2025_train_02602_no_ax_t1.jpg,brisc2025_train_02602_no_ax_t1.jpg,classification,train,2602,no,no_tumor,ax,axial,T1,False,,512,512,29904,3b7f1352fdf3e715cfff642e03b02cf0c89daa4caf811a5d8207b7d158db1f80
classification_task\train\no_tumor\brisc2025_train_02603_no_ax_t1.jpg,brisc2025_train_02603_no_ax_t1.jpg,classification,train,2603,no,no_tumor,ax,axial,T1,False,,512,512,44298,01f61c1e176e1f26b46948a8e3f79691f745d7d9a86b931a9f58a1707941af22
classification_task\train\no_tumor\brisc2025_train_02604_no_ax_t1.jpg,brisc2025_train_02604_no_ax_t1.jpg,classification,train,2604,no,no_tumor,ax,axial,T1,False,,512,512,26176,e9cd9e693f2177d4847779047a969f078a7f00ac8e68e53cbdaeddfb98816a67
classification_task\train\no_tumor\brisc2025_train_02605_no_ax_t1.jpg,brisc2025_train_02605_no_ax_t1.jpg,classification,train,2605,no,no_tumor,ax,axial,T1,False,,512,512,23389,a918f57ef7f4edb1fb90a723d1a21c4d015e3cb94736fc67385728438d63cdea
classification_task\train\no_tumor\brisc2025_train_02606_no_ax_t1.jpg,brisc2025_train_02606_no_ax_t1.jpg,classification,train,2606,no,no_tumor,ax,axial,T1,False,,512,512,39806,a1fc2b7e5a45bdb9281207411568141ccc2c523babf4b5473cd9dc3de3903caa
classification_task\train\no_tumor\brisc2025_train_02607_no_ax_t1.jpg,brisc2025_train_02607_no_ax_t1.jpg,classification,train,2607,no,no_tumor,ax,axial,T1,False,,512,512,42998,051ed60f511f6b245ee7b33752efa0b9aa779521e9b82c455c8f77faecb894da
classification_task\train\no_tumor\brisc2025_train_02608_no_ax_t1.jpg,brisc2025_train_02608_no_ax_t1.jpg,classification,train,2608,no,no_tumor,ax,axial,T1,False,,512,512,36219,0025d692fea92c5a49c8c8099553a339f451d8bf18820ba6428de552775d2cc0
classification_task\train\no_tumor\brisc2025_train_02609_no_ax_t1.jpg,brisc2025_train_02609_no_ax_t1.jpg,classification,train,2609,no,no_tumor,ax,axial,T1,False,,512,512,29486,5971ce8d685e05b918442802c859ef0c2bebe4e11c6830d45358b24e74608a66
classification_task\train\no_tumor\brisc2025_train_02610_no_ax_t1.jpg,brisc2025_train_02610_no_ax_t1.jpg,classification,train,2610,no,no_tumor,ax,axial,T1,False,,512,512,45281,eb0c14f4269b14bde5c3593ab30ee112e9f1e37cfa8b1edb8bcb7898fb985107
classification_task\train\no_tumor\brisc2025_train_02611_no_ax_t1.jpg,brisc2025_train_02611_no_ax_t1.jpg,classification,train,2611,no,no_tumor,ax,axial,T1,False,,512,512,41662,7cf0abf48106efbf4096ad7c437003870472e8726149b3f265cad7813e42c30f
classification_task\train\no_tumor\brisc2025_train_02612_no_ax_t1.jpg,brisc2025_train_02612_no_ax_t1.jpg,classification,train,2612,no,no_tumor,ax,axial,T1,False,,512,512,30860,41cb84aaf37a8f3d53447339ca707734c949fc2d89e01aa1cb3ee9d5fc71b27d
classification_task\train\no_tumor\brisc2025_train_02613_no_ax_t1.jpg,brisc2025_train_02613_no_ax_t1.jpg,classification,train,2613,no,no_tumor,ax,axial,T1,False,,512,512,32329,5cfed08b9b4980eb8db5c610c0240f78653e2fc1700e25c69f1c788235f0f4dd
classification_task\train\no_tumor\brisc2025_train_02614_no_ax_t1.jpg,brisc2025_train_02614_no_ax_t1.jpg,classification,train,2614,no,no_tumor,ax,axial,T1,False,,512,512,27650,783045b1fc16a4e8735d45740e47e0fa11892d634b4ec95303a0c4d3501119d5
classification_task\train\no_tumor\brisc2025_train_02615_no_ax_t1.jpg,brisc2025_train_02615_no_ax_t1.jpg,classification,train,2615,no,no_tumor,ax,axial,T1,False,,512,512,35186,c7700d1069e854fe45acbb4dbdf39a24c547b9b8476c4140054f3c515193c224
classification_task\train\no_tumor\brisc2025_train_02616_no_ax_t1.jpg,brisc2025_train_02616_no_ax_t1.jpg,classification,train,2616,no,no_tumor,ax,axial,T1,False,,512,512,37500,a0ba495d625fac8676bd4d03006c5ef60c09e1537e39694bb706d62553377934
classification_task\train\no_tumor\brisc2025_train_02617_no_ax_t1.jpg,brisc2025_train_02617_no_ax_t1.jpg,classification,train,2617,no,no_tumor,ax,axial,T1,False,,512,512,40552,71889a534737d2c839b6dc3d4c276d4c364f4df14f02954c7751e4f106d124c1
classification_task\train\no_tumor\brisc2025_train_02618_no_ax_t1.jpg,brisc2025_train_02618_no_ax_t1.jpg,classification,train,2618,no,no_tumor,ax,axial,T1,False,,512,512,35817,07041f6a4cf967e79e1153eb02b68a63faaf82901fb76adf39301bf3f6dac539
classification_task\train\no_tumor\brisc2025_train_02619_no_ax_t1.jpg,brisc2025_train_02619_no_ax_t1.jpg,classification,train,2619,no,no_tumor,ax,axial,T1,False,,512,512,29871,02331dc83afd659d4f2a70020b51de4ab83841851856b02d5f95d7e4f237bca9
classification_task\train\no_tumor\brisc2025_train_02620_no_ax_t1.jpg,brisc2025_train_02620_no_ax_t1.jpg,classification,train,2620,no,no_tumor,ax,axial,T1,False,,512,512,28069,9e40b7b31f9d43285b93c4375fb543f8b2f2b8374d0f08f5983f0e71ec2e1ea4
classification_task\train\no_tumor\brisc2025_train_02621_no_ax_t1.jpg,brisc2025_train_02621_no_ax_t1.jpg,classification,train,2621,no,no_tumor,ax,axial,T1,False,,512,512,25727,6029f1f359ada8053e00f8206a3417f8d67d1324101d6e773d911e1265164957
classification_task\train\no_tumor\brisc2025_train_02622_no_ax_t1.jpg,brisc2025_train_02622_no_ax_t1.jpg,classification,train,2622,no,no_tumor,ax,axial,T1,False,,512,512,33366,7e3a24f523165361be3d521ff496bfd05ae1892b9132aefa9ac87f6d7f0ab2d2
classification_task\train\no_tumor\brisc2025_train_02623_no_ax_t1.jpg,brisc2025_train_02623_no_ax_t1.jpg,classification,train,2623,no,no_tumor,ax,axial,T1,False,,512,512,29941,38a8d1a797575718494b079cdc4852ee52cd6b7818454fce9e46c7397b688393
classification_task\train\no_tumor\brisc2025_train_02624_no_ax_t1.jpg,brisc2025_train_02624_no_ax_t1.jpg,classification,train,2624,no,no_tumor,ax,axial,T1,False,,512,512,28906,3b80a4c2c287b27d5b5d948eb9ff356b9ef589979255c00305fef565b23d78e8
classification_task\train\no_tumor\brisc2025_train_02625_no_ax_t1.jpg,brisc2025_train_02625_no_ax_t1.jpg,classification,train,2625,no,no_tumor,ax,axial,T1,False,,512,512,39556,35616d6b1c252574141a1828c8a0d3a09b214cd56661dcfc2c47f3cd54e2ddc9
classification_task\train\no_tumor\brisc2025_train_02626_no_ax_t1.jpg,brisc2025_train_02626_no_ax_t1.jpg,classification,train,2626,no,no_tumor,ax,axial,T1,False,,512,512,34762,2db8544d18b309593982299ac4170d4515550d64c3dcf39fa1e1d1722c7917e9
classification_task\train\no_tumor\brisc2025_train_02627_no_ax_t1.jpg,brisc2025_train_02627_no_ax_t1.jpg,classification,train,2627,no,no_tumor,ax,axial,T1,False,,512,512,40999,abb9cffb93045729cfcc1b365fcde979caeac7dd2574c4ec7b7ffcc01f2ebea9
classification_task\train\no_tumor\brisc2025_train_02628_no_ax_t1.jpg,brisc2025_train_02628_no_ax_t1.jpg,classification,train,2628,no,no_tumor,ax,axial,T1,False,,512,512,27661,e39956eb2b73fd96fc718d503f537113000d20be676149384af284b667283abe
classification_task\train\no_tumor\brisc2025_train_02629_no_ax_t1.jpg,brisc2025_train_02629_no_ax_t1.jpg,classification,train,2629,no,no_tumor,ax,axial,T1,False,,512,512,36017,a33d5448f77618296ba5160464a6b0e0ab89ab6e8cecbb2955253d51cfffa566
classification_task\train\no_tumor\brisc2025_train_02630_no_ax_t1.jpg,brisc2025_train_02630_no_ax_t1.jpg,classification,train,2630,no,no_tumor,ax,axial,T1,False,,512,512,47886,254c71af07db77c3fe65344f1472b2915d7c3d93e92809476a0a004525b8b73f
classification_task\train\no_tumor\brisc2025_train_02631_no_ax_t1.jpg,brisc2025_train_02631_no_ax_t1.jpg,classification,train,2631,no,no_tumor,ax,axial,T1,False,,512,512,42146,0a5e07699a827171bd7bbc33d2fbce5dfc38e65fb40a983d17fde52246bbd7ba
classification_task\train\no_tumor\brisc2025_train_02632_no_ax_t1.jpg,brisc2025_train_02632_no_ax_t1.jpg,classification,train,2632,no,no_tumor,ax,axial,T1,False,,512,512,42778,361813cf9ece5169884613065756a156713f2ff56060f3944460ae839e83cf84
classification_task\train\no_tumor\brisc2025_train_02633_no_ax_t1.jpg,brisc2025_train_02633_no_ax_t1.jpg,classification,train,2633,no,no_tumor,ax,axial,T1,False,,512,512,23991,99a9b7d0d9739584abd89c20af80cb3300aa165beca9c3ae4ecd03a76ae31a74
classification_task\train\no_tumor\brisc2025_train_02634_no_ax_t1.jpg,brisc2025_train_02634_no_ax_t1.jpg,classification,train,2634,no,no_tumor,ax,axial,T1,False,,512,512,46432,9a392ad4724bb0e524d07bd6942be8378eaa1bcc31fbbbaf353c922b7d6a84a5
classification_task\train\no_tumor\brisc2025_train_02635_no_ax_t1.jpg,brisc2025_train_02635_no_ax_t1.jpg,classification,train,2635,no,no_tumor,ax,axial,T1,False,,512,512,32515,0237ef922a8ac46c682668faab392fc35566c38981ca414611b3afc63a0a4a40
classification_task\train\no_tumor\brisc2025_train_02636_no_ax_t1.jpg,brisc2025_train_02636_no_ax_t1.jpg,classification,train,2636,no,no_tumor,ax,axial,T1,False,,512,512,37821,f7b0f1ef5309b0b1896de277735495789a911f1506b85049e513e47bea053371
classification_task\train\no_tumor\brisc2025_train_02637_no_ax_t1.jpg,brisc2025_train_02637_no_ax_t1.jpg,classification,train,2637,no,no_tumor,ax,axial,T1,False,,512,512,31986,20dba1a237b7d75272bbd753cd1f21cb10a2eb98a86945a4d65e6b4d8e04026f
classification_task\train\no_tumor\brisc2025_train_02638_no_ax_t1.jpg,brisc2025_train_02638_no_ax_t1.jpg,classification,train,2638,no,no_tumor,ax,axial,T1,False,,512,512,29586,39d41683a47d3158161dc7dca4138a751336934d9e10e20ca339fd9c0686c4dc
classification_task\train\no_tumor\brisc2025_train_02639_no_ax_t1.jpg,brisc2025_train_02639_no_ax_t1.jpg,classification,train,2639,no,no_tumor,ax,axial,T1,False,,512,512,34723,b37b3abfcccbfa1ae40e89156acc7a5cf1f4b6d900f014168b649f457d0792a0
classification_task\train\no_tumor\brisc2025_train_02640_no_ax_t1.jpg,brisc2025_train_02640_no_ax_t1.jpg,classification,train,2640,no,no_tumor,ax,axial,T1,False,,512,512,26893,e028f3b019f49258a5cfa9ba150626ac3734ed188e2f438a42a259755af8a7ea
classification_task\train\no_tumor\brisc2025_train_02641_no_ax_t1.jpg,brisc2025_train_02641_no_ax_t1.jpg,classification,train,2641,no,no_tumor,ax,axial,T1,False,,512,512,38199,1dcbbdee65836b7b4d1d4ea6dca2f27f021752857902153403a94e481674f491
classification_task\train\no_tumor\brisc2025_train_02642_no_ax_t1.jpg,brisc2025_train_02642_no_ax_t1.jpg,classification,train,2642,no,no_tumor,ax,axial,T1,False,,512,512,47654,5c265f91bcc5186ab578f029a6b72a481ec4ac3fb3350fed4421b4b6a66cd9ac
classification_task\train\no_tumor\brisc2025_train_02643_no_ax_t1.jpg,brisc2025_train_02643_no_ax_t1.jpg,classification,train,2643,no,no_tumor,ax,axial,T1,False,,512,512,25287,56678b6184714c216989cede6c53f9ab9521d82fadda6bbe393fe75876bcd87c
classification_task\train\no_tumor\brisc2025_train_02644_no_ax_t1.jpg,brisc2025_train_02644_no_ax_t1.jpg,classification,train,2644,no,no_tumor,ax,axial,T1,False,,512,512,36443,ab71d9ec734a9f87532a1998b4705a0fb2104f0c8795f6a1212c5ae075efa111
classification_task\train\no_tumor\brisc2025_train_02645_no_ax_t1.jpg,brisc2025_train_02645_no_ax_t1.jpg,classification,train,2645,no,no_tumor,ax,axial,T1,False,,512,512,37522,b0502de6a888095709b3405ef506377422cd772cdc37262a29989600f38d7e39
classification_task\train\no_tumor\brisc2025_train_02646_no_ax_t1.jpg,brisc2025_train_02646_no_ax_t1.jpg,classification,train,2646,no,no_tumor,ax,axial,T1,False,,512,512,33360,a9089f70940a025c06b9af1a046235d1abcfcd386f9370fea615c0a2c6c5dc17
classification_task\train\no_tumor\brisc2025_train_02647_no_ax_t1.jpg,brisc2025_train_02647_no_ax_t1.jpg,classification,train,2647,no,no_tumor,ax,axial,T1,False,,512,512,45331,db198686c237b4286a655ce3dc0d1cbe8e03a96575466ed82f56a19c61cd779a
classification_task\train\no_tumor\brisc2025_train_02648_no_ax_t1.jpg,brisc2025_train_02648_no_ax_t1.jpg,classification,train,2648,no,no_tumor,ax,axial,T1,False,,512,512,35908,3d7e127590c52e7877c53a53836d17e8c8d47a92a50bfe1f9597707bac556328
classification_task\train\no_tumor\brisc2025_train_02649_no_ax_t1.jpg,brisc2025_train_02649_no_ax_t1.jpg,classification,train,2649,no,no_tumor,ax,axial,T1,False,,512,512,28542,4190162f2e59ce0249426e2e7b7d4e99d4fc18b92c4935474f688d69ac4e38d9
classification_task\train\no_tumor\brisc2025_train_02650_no_ax_t1.jpg,brisc2025_train_02650_no_ax_t1.jpg,classification,train,2650,no,no_tumor,ax,axial,T1,False,,512,512,32328,53f870c64e22aec24a43124f7dc44ed6a39e28844d931eb0d0b3412e59b97806
classification_task\train\no_tumor\brisc2025_train_02651_no_ax_t1.jpg,brisc2025_train_02651_no_ax_t1.jpg,classification,train,2651,no,no_tumor,ax,axial,T1,False,,512,512,24059,72bac32643084bdb79d3405aa0dc744a364dea07dd95006c0f94251c9c6d6976
classification_task\train\no_tumor\brisc2025_train_02652_no_ax_t1.jpg,brisc2025_train_02652_no_ax_t1.jpg,classification,train,2652,no,no_tumor,ax,axial,T1,False,,512,512,30619,7e6ee449dae030c67737fe9f47cb18f1f8e1c903549dd0d21c90f10dca885cf7
classification_task\train\no_tumor\brisc2025_train_02653_no_ax_t1.jpg,brisc2025_train_02653_no_ax_t1.jpg,classification,train,2653,no,no_tumor,ax,axial,T1,False,,512,512,35540,535c78c926b6aa0efa63cb4d85d65a9ecb88a4ca7fa1418b46345d3a9028a693
classification_task\train\no_tumor\brisc2025_train_02654_no_ax_t1.jpg,brisc2025_train_02654_no_ax_t1.jpg,classification,train,2654,no,no_tumor,ax,axial,T1,False,,512,512,25692,a399e4156e9c265692291df8a18a8d4fed3dcbc73f8a16748127ae58b06b8ec9
classification_task\train\no_tumor\brisc2025_train_02655_no_ax_t1.jpg,brisc2025_train_02655_no_ax_t1.jpg,classification,train,2655,no,no_tumor,ax,axial,T1,False,,512,512,23488,f2935038151cf42798cac65d861165aa0daa081815fd20653d702ea490f95ba6
classification_task\train\no_tumor\brisc2025_train_02656_no_ax_t1.jpg,brisc2025_train_02656_no_ax_t1.jpg,classification,train,2656,no,no_tumor,ax,axial,T1,False,,512,512,33856,fccacd1bfc5d4e6c4f2ea55e3b61493be013385dd4c9855b85b09e45eb849c72
classification_task\train\no_tumor\brisc2025_train_02657_no_ax_t1.jpg,brisc2025_train_02657_no_ax_t1.jpg,classification,train,2657,no,no_tumor,ax,axial,T1,False,,512,512,35264,5383a6f287eb2676909be86802ae91e8c6095e2b89a77a938effd23af606cd0c
classification_task\train\no_tumor\brisc2025_train_02658_no_ax_t1.jpg,brisc2025_train_02658_no_ax_t1.jpg,classification,train,2658,no,no_tumor,ax,axial,T1,False,,512,512,44120,4cee057710d25d2f16153714c420a567cf36d853031c86f6a632546ca11f576a
classification_task\train\no_tumor\brisc2025_train_02659_no_ax_t1.jpg,brisc2025_train_02659_no_ax_t1.jpg,classification,train,2659,no,no_tumor,ax,axial,T1,False,,512,512,42478,a5cf55bf1986ed8e4a94ca5f83020e317c8d232bd3ebbdfc313fe47e35846343
classification_task\train\no_tumor\brisc2025_train_02660_no_ax_t1.jpg,brisc2025_train_02660_no_ax_t1.jpg,classification,train,2660,no,no_tumor,ax,axial,T1,False,,512,512,35556,8389ac28be44a647bb24ccb1e9da238081e83ba5ac94cbea928c451a96934892
classification_task\train\no_tumor\brisc2025_train_02661_no_ax_t1.jpg,brisc2025_train_02661_no_ax_t1.jpg,classification,train,2661,no,no_tumor,ax,axial,T1,False,,512,512,34907,5e736456783e02097a03207e2129ad9b9862806d9244328d69748764dbe297e1
classification_task\train\no_tumor\brisc2025_train_02662_no_ax_t1.jpg,brisc2025_train_02662_no_ax_t1.jpg,classification,train,2662,no,no_tumor,ax,axial,T1,False,,512,512,29554,2b52620beaef53610336acb42977dbff104a708f1b3a832c9aaa4468cc56edd0
classification_task\train\no_tumor\brisc2025_train_02663_no_ax_t1.jpg,brisc2025_train_02663_no_ax_t1.jpg,classification,train,2663,no,no_tumor,ax,axial,T1,False,,512,512,26573,21210306c2fdc54dfa7595b1ac4b64ea456d9431ccdcd532639fa85e7ea58362
classification_task\train\no_tumor\brisc2025_train_02664_no_ax_t1.jpg,brisc2025_train_02664_no_ax_t1.jpg,classification,train,2664,no,no_tumor,ax,axial,T1,False,,512,512,45039,c5de6164f2f20efaa76a72ed6bdd3e21c629b7466e4c96da4120408689c5a7b0
classification_task\train\no_tumor\brisc2025_train_02665_no_ax_t1.jpg,brisc2025_train_02665_no_ax_t1.jpg,classification,train,2665,no,no_tumor,ax,axial,T1,False,,512,512,32275,d05d0d28d40d8445862d4d568e87edf282035a0c9770b242d021eb48410efda0
classification_task\train\no_tumor\brisc2025_train_02666_no_ax_t1.jpg,brisc2025_train_02666_no_ax_t1.jpg,classification,train,2666,no,no_tumor,ax,axial,T1,False,,512,512,24495,d6bf158daaccd2ce9fd9c482c6a45de45438b7697a6a6690c0c58bc5d495ee26
classification_task\train\no_tumor\brisc2025_train_02667_no_ax_t1.jpg,brisc2025_train_02667_no_ax_t1.jpg,classification,train,2667,no,no_tumor,ax,axial,T1,False,,512,512,36740,c412a7b1f5c8e5a8cf1be3e45e915b90ae2efd41c075c6875a6b3167ace841e7
classification_task\train\no_tumor\brisc2025_train_02668_no_ax_t1.jpg,brisc2025_train_02668_no_ax_t1.jpg,classification,train,2668,no,no_tumor,ax,axial,T1,False,,512,512,34694,9924e860820fc81f7afea19727dea043c340c2814d9857667daef494a2249600
classification_task\train\no_tumor\brisc2025_train_02669_no_ax_t1.jpg,brisc2025_train_02669_no_ax_t1.jpg,classification,train,2669,no,no_tumor,ax,axial,T1,False,,512,512,33916,7e8baffa43f1c9ecfa100a8c984cfac2c7e230ce601eea92899b62ffbf01f0de
classification_task\train\no_tumor\brisc2025_train_02670_no_ax_t1.jpg,brisc2025_train_02670_no_ax_t1.jpg,classification,train,2670,no,no_tumor,ax,axial,T1,False,,512,512,40179,c41e4ef55b7ba25d3502eb6b9e69ea1170417eabb79424acb9571c0ce4305907
classification_task\train\no_tumor\brisc2025_train_02671_no_ax_t1.jpg,brisc2025_train_02671_no_ax_t1.jpg,classification,train,2671,no,no_tumor,ax,axial,T1,False,,512,512,33841,eee48d5d7e041a20973b5520679f0abb836f52bfcd1f34990537cbc618625bba
classification_task\train\no_tumor\brisc2025_train_02672_no_ax_t1.jpg,brisc2025_train_02672_no_ax_t1.jpg,classification,train,2672,no,no_tumor,ax,axial,T1,False,,512,512,40569,12bc553a9bde5c3f34e34d4f63f711a62f73658032a0d4e7db813d90f8ccb54d
classification_task\train\no_tumor\brisc2025_train_02673_no_ax_t1.jpg,brisc2025_train_02673_no_ax_t1.jpg,classification,train,2673,no,no_tumor,ax,axial,T1,False,,512,512,27850,dca6e134337570b855953e19d5057ebdc0c66b7723d6448d09aa878e7142b9fb
